May 2025

Driven_distance:
 Rank    User ID Username                  Driven_distance      Nickname                                
  31.      12846 DJmad                              37,593      insurance fraud.                        
  32.      33967 esperanto_ch                       36,892      x3w 4u 0ux                              
  33.      40663 muratcan2370                       36,683      Dapolyon [V900]                         
  34.      47318 q4llo                              36,515      q 4 llo``~ [BUS]                        
  35.      23517 rob_d                              36,190      rob                                     
  36.      28938 speeddemonn                        35,580      RDP • Speed! [COP]                      
  37.      40361 cocusz                             35,449      COCUSZ G25                              
  38.      43143 enesozdil                          34,908      βч. Ene S                               
  39.      29892 xseap-on                           34,377      e mirﾞ 99                               
  40.      42343 bigdoa                             34,100      み Npoh                                  
  41.      46936 zungurt                            33,952      Zungurt                                 
  42.      30093 thatyorkshireman                   33,253      [TC] ›Yung‹                             
  43.      40391 plkrk                              32,565      ( F F ) LADA                            
  44.      34106 urke_radovanovic                   32,424      [ DS ] Urke                             
  45.      40388 kramer84                           32,310      Kramer84                                
  46.      46757 snst                               32,131      [ ﾏ ] SNSﾞ                              
  47.      46545 elmilicox2                         31,078      ma zz i ’                               
  48.      45712 muhammettskn34                     30,633      #52 M. Taşkın                           
  49.      43548 suskun068                          30,631      Swim> TopRat                            
  50.      46970 stalowyjan2000                     30,559      Stal Jan 2000 G29                       
  51.      46087 yetkinbaba                         29,139      Redﾉ Lancer                             
  52.      37317 bayanofmansorofisky                28,861      Redﾉ BM                                 
  53.      29924 icoha44                            28,742      CCI4                                    
  54.      47374 ross2750                           28,274      [LCS-G] Not Ross                        
  55.      40193 benray12345                        28,150      SO • Benray                             
  56.      47268 mertcanugr                         28,146      ShaW (T300RSGT)                         
  57.      16185 turb0keule                         27,889      [TOW] Keule                             
  58.      41796 countess                           27,587      [PACT] Countess                         
  59.      47376 evari albo                         27,405      EVARI [ EE ]                            
  60.      25995 gorkema67                          27,326      [COP] -dr                               
  61.      27785 sir elton john                     26,568      [TC] ›Chaz‹ [VCU]                       
  62.      44487 shadow3                            26,409      ReeP (G29)                              
  63.      45440 buntidondo                         26,041      [PACT] Ahmed                            
  64.      37136 sensizim02                         25,889      ＧＴＣゑNaughty                             
  65.      33391 snowzombeh                         25,790      Bremmo                                  
  66.      22836 leo-from-romania                   25,784      [RO] TL 17 LEO                          
  67.      23031 ali_dk                             25,652      Meysam                                  
  68.      35468 norvegas1997                       25,627      ˜ Schnitzel ˜                           
  69.      39866 duno                               25,567      Duno                                    
  70.      46497 bocaja2003                         25,512      [BUS] 2NEGAWATTS                        
  71.      30933 kentwolf                           25,271      [6S] February                           
  72.      35128 pete211g                           24,735      Squish                                  
  73.      42795 acidboy                            24,428      ηgμ ｫ adac[MED]                         
  74.      47233 pablo tapeti                       24,090      Malan                                   
  75.      45862 curlin                             23,825      [ STANCE GUY ]                          
  76.      41476 p1nhe1r0                           23,677      P1NHE1RØ                                
  77.      26082 1993s14                            22,577      2 $low 2 curiou$                        
  78.      42004 tdiahmet_                          22,462      tdiªhmet                                
  79.      41544 yasso7up                           22,430      tBug                                    
  80.      25704 psykoze                            22,381      [ ﾏ ]Giorgi                             
  81.      45684 rattao                             22,364      Rattao                                  
  82.      45905 sezerbey23                         22,288      Smash                                   
  83.      41469 jacok                              21,940      Kermit                                  
  84.       3704 ian78                              21,865      Ian                                     
  85.      45609 psychosis                          21,628      Gh0st™                                  
  86.      39927 relas                              21,510      greek guy (g920)                        
  87.      46575 claudio_cc                         21,462      Caudo                                   
  88.      46125 angelopascarella                   21,273      [P R ] たくみ                              
  89.      42305 stefanbukov                        21,189      B G R ™ Bukov                           
  90.      46967 alperll                            21,058      A L P E R                               
  91.      43804 ibishucovet1989                    20,967      Danilo                                  
  92.      38090 stuchlo                            20,593      Stuchlo                                 
  93.      46287 melihrg                            20,512      Quat tro Valve                          
  94.       3895 Piggy501                           20,493      [TC] ›Nick‹                             
  95.      45902 dravens                            20,456      °S4CE | Ere Not                         
  96.       3245 [OD]Jardim                         20,356      ｢O K｣ Jardim                            
  97.      30172 robo1990                           20,105      dﾞ [COP]ﾏ` ROBO                         
  98.      26468 shadowfast                         20,105      [6S] Hakou                              
  99.      43471 hkuzucu06                          20,098      Hüseyin K.                              
 100.      31993 aplastador200                      20,029      [ LCS ] Aplazt                          

Lost_by_driving:
 Rank    User ID Username                  Lost_by_driving      Nickname                                
--------------------------------------------------------------------------------------------------------
   1.      41376 glenn quagmire                     59,109      Glenn Quagmire                          
   2.      30093 thatyorkshireman                   47,771      [TC] ›Yung‹                             
   3.      43573 wampy                              45,576      Wa m py ™                               
   4.      40193 benray12345                        42,470      SO • Benray                             
   5.      39867 racing101                          41,947      SMOKEY                                  
   6.      42343 bigdoa                             41,809      み Npoh                                  
   7.      33123 thegamer147                        29,563      [ RDSR ] Carlos                         
   8.      44045 sirac.54_                          25,929      [PACT] Muffin                           
   9.      40647 wolf135                            25,398      CERTI DRIVERS                           
  10.      12846 DJmad                              24,043      insurance fraud.                        
  11.      43548 suskun068                          22,577      Swim> TopRat                            
  12.      45351 mrconfidence                       22,046      WhiteLine License                       
  13.      46087 yetkinbaba                         20,810      Redﾉ Lancer                             
  14.      40391 plkrk                              19,605      ( F F ) LADA                            
  15.      28892 ibtasim6781                        19,548      ghutra                                  
  16.      30172 robo1990                           19,306      dﾞ [COP]ﾏ` ROBO                         
  17.      44378 theshadowxps                       17,682      The Shadow XPS                          
  18.      40659 cgtyksy55                          17,571      Redﾉ CCTV                               
  19.      45504 matutkruse                         17,381      Matut                                   
  20.      40242 astraxan                           17,015      [COP] MOTORHEAD                         
  21.      42332 ozanerkaya                         16,308      [LOS] Boom                              
  22.      42979 firatrobert_07                     16,268      [PACT] Robert [G29]                     
  23.      27378 tommyii                            16,072      [6S] LeCat                              
  24.      42729 street_stars                       15,852      Bad Driver                              
  25.      41476 p1nhe1r0                           14,609      P1NHE1RØ                                
  26.      45905 sezerbey23                         14,098      Smash                                   
  27.      37136 sensizim02                         14,094      ＧＴＣゑNaughty                             
  28.      40408 deagle762                          14,058      Ｄｅａｇｌｅ ﾑ                                
  29.      25704 psykoze                            13,573      [ ﾏ ]Giorgi                             
  30.      40605 emileker                           13,386      Rabdo                                   
  31.      46626 ayca_arslan                        13,215      ayca_arslan                             
  32.      45254 inneshzx                           12,854      nicat                                   
  33.      45835 raklomore                          12,656      rak                                     
  34.      45411 black2hi                           12,539      S Y NC ¨                                
  35.      45112 cionada                            12,516      F15                                     
  36.      38014 batekris07                         11,943      •FG• Kris4o                             
  37.       8309 terga                              11,868      Ronnie Pickering                        
  38.      46783 knq-501                            11,797      R                                       
  39.      46757 snst                               11,764      [ ﾏ ] SNSﾞ                              
  40.      40722 mes(race)                          11,757      Redﾉ Flyaway57                          
  41.      45278 emircankose                        11,565      EmircaN                                 
  42.      20375 notsosideways                      11,557      [TC-G] Blacktop                         
  43.      44315 epicproes                          11,466      ｢O K｣ Epicproes                         
  44.       1341 Nathan_French_14                   11,379      Moo . Frenchy                           
  45.      43523 tugracihank                        11,231      Mutlu Jet                               
  46.      37942 isaac68ea                          11,196      Redﾉ Newton, Isaac                      
  47.      47268 mertcanugr                         11,075      ShaW (T300RSGT)                         
  48.      39882 vartolu_sadettin                   10,816      G T 4 greek                             
  49.      31598 spankyjack3                        10,792      Redﾉ FATHER                             
  50.      15602 isakey311                          10,701      Ikey nemo                               
  51.      41796 countess                           10,532      [PACT] Countess                         
  52.      45458 nopixel211                         10,482      Leo nid ász:3                           
  53.      40388 kramer84                           10,417      Kramer84                                
  54.      43598 triple1                            10,262      V M . Triple                            
  55.      39608 y a k u z                          10,195      V M . Yakuz                             
  56.      45902 dravens                            10,150      °S4CE | Ere Not                         
  57.      18753 toni997                            10,130      SO • Pinkkis                            
  58.      30933 kentwolf                           10,039      [6S] February                           
  59.      29639 13brotary                          10,034      13brotary                               
  60.      43189 kaanndarii                         10,015      pr3tty                                  
  61.      44486 tunahan2454                         9,742      L µ n a x                               
  62.      47238 ilithor                             9,739      βч. Emr E                               
  63.      45609 psychosis                           9,579      Gh0st™                                  
  64.      36474 akumaz                              9,511      ηgμ ｫ npc                               
  65.      40866 01alperen001                        9,394      [ RDSR ] Ali                            
  66.      38836 sendnudes420                        9,297      [ RDSR ] Danas                          
  67.      38288 justasracer                         9,236      swim >                                  
  68.      46062 ross1e                              9,108      SWIM> SHEFW                             
  69.      27785 sir elton john                      9,080      [TC] ›Chaz‹ [VCU]                       
  70.      16012 tnt25                               8,963      [6S] Adamo                              
  71.      45553 vicker                              8,729      ＢａｔｔＳａ ｉ                                
  72.      36901 bertoneturbo                        8,692      C20LET                                  
  73.      37317 bayanofmansorofisky                 8,446      Redﾉ BM                                 
  74.      47228 flixdamber                          8,166      flixdamber                              
  75.      38511 aspect222                           8,133      Aspect                                  
  76.      29892 xseap-on                            8,101      e mirﾞ 99                               
  77.      42864 mertsenyasa                         7,792      ＭＥＲＴ Ｓ .                                
  78.      46967 alperll                             7,783      A L P E R                               
  79.      28094 cem.demir.35                        7,697      [LOS] Yeux                              
  80.       1561 slamza.                             7,614      ШЅ • Kenns                              
  81.      46227 dragonhi                            7,522      dragonhi                                
  82.      41689 e-30 king                           7,500      ηgμ ｫ cakır                             
  83.      40607 biomeri                             7,464      bio                                     
  84.      44610 hasan0602                           7,440      Swim> lewis                             
  85.      36706 shadow67460                         7,358      ШЅ • BaeL                               
  86.      39149 alptigin41                          7,327      Lancer IX                               
  87.      45961 snipez1234                          7,254      Julio                                   
  88.      34434 senna.0213                          7,181      Commander Senna [COP]                   
  89.      40073 tomc3z                              7,172      kabelis                                 
  90.      46620 c4esium                             7,160      ㄆ C4ESIUM                               
  91.      44362 andrei1111                          7,133      andrei1111                              
  92.      42004 tdiahmet_                           7,041      tdiªhmet                                
  93.      35937 toncrafter                          7,003      [bro] BAN SPEEDTRAPS                    
  94.      46503 monks1                              6,966      monks                                   
  95.      41544 yasso7up                            6,915      tBug                                    
  96.      40361 cocusz                              6,810      COCUSZ G25                              
  97.      45026 gtaplay                             6,681      ＰＩＬＯＴ                                   
  98.      26082 1993s14                             6,624      2 $low 2 curiou$                        
  99.      43471 hkuzucu06                           6,580      Hüseyin K.                              
 100.      26468 shadowfast                          6,477      [6S] Hakou                              

Total_Wealth:
 Rank    User ID Username                     Total_Wealth      Nickname                                
--------------------------------------------------------------------------------------------------------
   1.      45913 whatalife                         631,496      whatalife                               
   2.      29639 13brotary                         495,028      13brotary                               
   3.      28938 speeddemonn                       479,440      RDP • Speed! [COP]                      
   4.       1505 klbbadd2002                       441,478      [TC]›Dizzle‹ [VCU]                      
   5.      47238 ilithor                           395,199      βч. Emr E                               
   6.      16012 tnt25                             210,836      [6S] Adamo                              
   7.      38322 mra1                              209,384      El Chappo                               
   8.      36092 thesevenofclubs                   201,904      [6S] Anansi                             
   9.      38227 ilya18101                         158,714      [COP] Lixy                              
  10.      45026 gtaplay                           135,942      ＰＩＬＯＴ                                   
  11.         87 LeonRL                            121,686      [TC]›Leon‹[VCU]                         
  12.      28892 ibtasim6781                       119,433      ghutra                                  
  13.      39867 racing101                         118,620      SMOKEY                                  
  14.      25995 gorkema67                         107,919      [COP] -dr                               
  15.      36022 leightondrifting                  104,037      [COP] leighton                          
  16.      40659 cgtyksy55                         101,109      Redﾉ CCTV                               
  17.      10040 vdubclubz                         100,226      Mマ. Volks                               
  18.      46169 grassic                            91,474      ηgμ ｫ grassic                           
  19.      46227 dragonhi                           70,564      dragonhi                                
  20.      45319 ekremgvnr                          63,740      ＧＴＣ ゑ C4sper                            
  21.      47375 zar0ni                             62,629      Zar0ni                                  
  22.      44395 006s                               59,002      βч. Azi Z                               
  23.      31993 aplastador200                      53,258      [ LCS ] Aplazt                          
  24.       3245 [OD]Jardim                         53,188      ｢O K｣ Jardim                            
  25.      45712 muhammettskn34                     50,978      #52 M. Taşkın                           
  26.      40242 astraxan                           49,588      [COP] MOTORHEAD                         
  27.      43573 wampy                              49,503      Wa m py ™                               
  28.      42317 eetz1                              47,345      V M . Eetzi                             
  29.      36474 akumaz                             46,457      ηgμ ｫ npc                               
  30.      26192 marty_deslions                     44,645      Redﾉ Marty [TOW]                        
  31.      47307 wavebulgaria                       44,454      S Shi kov                               
  32.      39239 jordanvalov                        43,996      [CSR] Yordan                            
  33.      40663 muratcan2370                       43,094      Dapolyon [V900]                         
  34.      47374 ross2750                           41,805      [LCS-G] Not Ross                        
  35.      35819 olek250                            41,458      Ole                                     
  36.      12477 mikebez                            40,814      [TC] ›Bez‹ [COP]                        
  37.      39472 map_top                            40,746      ηgμ ｫ maptop                            
  38.      30933 kentwolf                           39,292      [6S] February                           
  39.      36497 giulio niewiadomski                37,155      [PM] Vitas 718                          
  40.      37942 isaac68ea                          36,905      Redﾉ Newton, Isaac                      
  41.      24859 thuglife_                          36,178      Redﾉ Kaiku                              
  42.      35257 inacio_block                       35,806      V M . Thunder                           
  43.      46983 shamrox                            35,502      Hy Drous                                
  44.      41544 yasso7up                           34,556      tBug                                    
  45.      47318 q4llo                              34,101      q 4 llo``~ [BUS]                        
  46.      16185 turb0keule                         33,777      [TOW] Keule                             
  47.      35468 norvegas1997                       32,709      ˜ Schnitzel ˜                           
  48.      46021 aligamingarabic                    31,716      R L • AliGaming                         
  49.      42729 street_stars                       30,193      Bad Driver                              
  50.      47376 evari albo                         29,850      EVARI [ EE ]                            
  51.      23031 ali_dk                             27,965      Meysam                                  
  52.       3704 ian78                              27,474      Ian                                     
  53.      40361 cocusz                             27,367      COCUSZ G25                              
  54.      41469 jacok                              27,175      Kermit                                  
  55.      22836 leo-from-romania                   26,971      [RO] TL 17 LEO                          
  56.      10521 rainer007                          25,967      Forceinair42                            
  57.      43083 dz0fps                             25,807      Dz                                      
  58.      29988 xx_huguinho753_xx                  25,513      hg                                      
  59.      33391 snowzombeh                         25,273      Bremmo                                  
  60.      40408 deagle762                          25,081      Ｄｅａｇｌｅ ﾑ                                
  61.      28134 ke608                              24,886      [MED] AAA EMS                           
  62.      45440 buntidondo                         24,616      [PACT] Ahmed                            
  63.      43804 ibishucovet1989                    24,591      Danilo                                  
  64.      39491 kabaczek007                        24,342      [ TRR ] Colin                           
  65.      34106 urke_radovanovic                   23,397      [ DS ] Urke                             
  66.      22662 bowler                             22,715      [PACT] Ganji [COP]                      
  67.      46999 emre_0770                          22,256      Emre0770 (G29)                          
  68.      45835 raklomore                          22,125      rak                                     
  69.      42305 stefanbukov                        21,857      B G R ™ Bukov                           
  70.      39900 tunalfs                            21,824      dﾞchase ﾏ` Tuna                         
  71.      40866 01alperen001                       21,617      [ RDSR ] Ali                            
  72.      23517 rob_d                              21,455      rob                                     
  73.      44487 shadow3                            21,192      ReeP (G29)                              
  74.      31311 zgrywus1908                        21,190      [ KTS ] Zgryw[RES]                      
  75.      41376 glenn quagmire                     20,888      Glenn Quagmire                          
  76.      46626 ayca_arslan                        20,845      ayca_arslan                             
  77.      18075 sean_drifter                       20,757      Redﾉ SeanProd .TV                       
  78.      38090 stuchlo                            20,603      Stuchlo                                 
  79.      36473 jamarsk                            20,215      [MED] Mario                             
  80.      35578 paulo rosa                         20,160      #17 P.Rosa                              
  81.      42795 acidboy                            20,139      ηgμ ｫ adac[MED]                         
  82.       3895 Piggy501                           19,841      [TC] ›Nick‹                             
  83.      46287 melihrg                            19,641      Quat tro Valve                          
  84.      44780 naber1212                          19,615      KмC ﾇ Serdar                            
  85.      44536 guven_shbz                         19,052      ｢ 尺 ｣ﾀﾘﾚｸﾖﾙ                             
  86.      43143 enesozdil                          19,034      βч. Ene S                               
  87.      47395 karatekeyashi                      18,716      e ﾒ 'karateke                           
  88.      36186 toom43                             18,461      [ DS ] Thomas                           
  89.      29924 icoha44                            18,282      CCI4                                    
  90.      28654 mbt                                17,912      ｢O K｣ мвт                               
  91.      24338 vercetti87                         17,457      Drunkﾉ Greta                            
  92.      35236 ludo99                             16,555      [CSR] ludo                              
  93.      42816 fastranker1                        15,886      [CSR] Yunos                             
  94.      41476 p1nhe1r0                           15,588      P1NHE1RØ                                
  95.      41889 eymen75                            15,520      [COP] Emre Bulut                        
  96.      40411 bahadir1910                        15,483      [JITEM] P A L A                         
  97.      44775 dynos                              14,966      DyNoS                                   
  98.      16249 nike[lv]                           14,963      SO • Freddy                             
  99.      47305 griffin20069                       14,894      [ LCS- ﾏ] Girfen                        
 100.      40158 renzorsa                           14,800      AI 3                                    

Hard_crashes:
 Rank    User ID Username                     Hard_crashes      Nickname                                
--------------------------------------------------------------------------------------------------------
   1.      13401 GT4_PL                                230      G T 4 t u b e                           
   2.      46087 yetkinbaba                            223      Redﾉ Lancer                             
   3.      41376 glenn quagmire                        216      Glenn Quagmire                          
   4.      40193 benray12345                           167      SO • Benray                             
   5.      40659 cgtyksy55                             155      Redﾉ CCTV                               
   6.      37942 isaac68ea                             141      Redﾉ Newton, Isaac                      
   7.      31598 spankyjack3                           127      Redﾉ FATHER                             
   8.      39867 racing101                             124      SMOKEY                                  
   9.      44045 sirac.54_                             116      [PACT] Muffin                           
  10.      42343 bigdoa                                105      み Npoh                                  
  11.      30172 robo1990                               99      dﾞ [COP]ﾏ` ROBO                         
  12.      37317 bayanofmansorofisky                    93      Redﾉ BM                                 
  13.      43548 suskun068                              85      Swim> TopRat                            
  14.      46575 claudio_cc                             83      Caudo                                   
  15.      12846 DJmad                                  81      insurance fraud.                        
  16.       3895 Piggy501                               74      [TC] ›Nick‹                             
  17.      45905 sezerbey23                             74      Smash                                   
  18.      23031 ali_dk                                 72      Meysam                                  
  19.      30093 thatyorkshireman                       70      [TC] ›Yung‹                             
  20.      39866 duno                                   69      Duno                                    
  21.      45351 mrconfidence                           67      WhiteLine License                       
  22.      30933 kentwolf                               65      [6S] February                           
  23.      45440 buntidondo                             60      [PACT] Ahmed                            
  24.      16671 gertracer                              60      Redﾉ Gerti                              
  25.      40242 astraxan                               59      [COP] MOTORHEAD                         
  26.      43573 wampy                                  58      Wa m py ™                               
  27.      46021 aligamingarabic                        58      R L • AliGaming                         
  28.      44378 theshadowxps                           57      The Shadow XPS                          
  29.      36474 akumaz                                 56      ηgμ ｫ npc                               
  30.      46757 snst                                   53      [ ﾏ ] SNSﾞ                              
  31.      46936 zungurt                                53      Zungurt                                 
  32.      37136 sensizim02                             53      ＧＴＣゑNaughty                             
  33.      44315 epicproes                              52      ｢O K｣ Epicproes                         
  34.      40647 wolf135                                52      CERTI DRIVERS                           
  35.      42729 street_stars                           52      Bad Driver                              
  36.       1341 Nathan_French_14                       51      Moo . Frenchy                           
  37.      32298 kisgsan 69                             50      ezkite                                  
  38.      16012 tnt25                                  50      [6S] Adamo                              
  39.      40866 01alperen001                           49      [ RDSR ] Ali                            
  40.      35937 toncrafter                             47      [bro] BAN SPEEDTRAPS                    
  41.      40408 deagle762                              47      Ｄｅａｇｌｅ ﾑ                                
  42.      41796 countess                               47      [PACT] Countess                         
  43.      47238 ilithor                                45      βч. Emr E                               
  44.      45112 cionada                                45      F15                                     
  45.      29189 cetink.                                44      [ RDSR ] Fearr                          
  46.      28938 speeddemonn                            41      RDP • Speed! [COP]                      
  47.      25995 gorkema67                              41      [COP] -dr                               
  48.      40391 plkrk                                  41      ( F F ) LADA                            
  49.      19599 verke                                  38      * ‹[TC] ›Petsu‹                         
  50.      42864 mertsenyasa                            38      ＭＥＲＴ Ｓ .                                
  51.      42979 firatrobert_07                         37      [PACT] Robert [G29]                     
  52.      22041 chris is awesome                       37      H A I Y A A                             
  53.      42795 acidboy                                37      ηgμ ｫ adac[MED]                         
  54.      46312 spectrex                               37      ( G T P ) Spectre                       
  55.      41544 yasso7up                               36      tBug                                    
  56.      27785 sir elton john                         36      [TC] ›Chaz‹ [VCU]                       
  57.      19071 pcpaultje2                             36      Redﾉ TT [COP]                           
  58.      42317 eetz1                                  36      V M . Eetzi                             
  59.      45553 vicker                                 35      ＢａｔｔＳａ ｉ                                
  60.      44300 surungentofs                           35      ＧＴＣ ゑ sharp.                            
  61.      42258 kriszti_09                             33      [PACT] Krisztián                        
  62.      28654 mbt                                    32      ｢O K｣ мвт                               
  63.      39882 vartolu_sadettin                       32      G T 4 greek                             
  64.      38014 batekris07                             31      •FG• Kris4o                             
  65.      39239 jordanvalov                            31      [CSR] Yordan                            
  66.      45254 inneshzx                               31      nicat                                   
  67.      28094 cem.demir.35                           31      [LOS] Yeux                              
  68.      29964 viktors3232                            31      • ‹Redﾉ KaS0Y                           
  69.      46318 nortaf007                              30      ηgμ ｫ nort[COP]                         
  70.      43444 slyvute                                29      [PACT] Traxyss                          
  71.      45278 emircankose                            29      EmircaN                                 
  72.       3245 [OD]Jardim                             28      ｢O K｣ Jardim                            
  73.      44486 tunahan2454                            28      L µ n a x                               
  74.      46967 alperll                                28      A L P E R                               
  75.      46783 knq-501                                28      R                                       
  76.      46287 melihrg                                28      Quat tro Valve                          
  77.      47228 flixdamber                             28      flixdamber                              
  78.      29892 xseap-on                               28      e mirﾞ 99                               
  79.      43598 triple1                                27      V M . Triple                            
  80.       1561 slamza.                                27      ШЅ • Kenns                              
  81.      29988 xx_huguinho753_xx                      27      hg                                      
  82.      40388 kramer84                               27      Kramer84                                
  83.      44610 hasan0602                              26      Swim> lewis                             
  84.      33123 thegamer147                            26      [ RDSR ] Carlos                         
  85.      28892 ibtasim6781                            26      ghutra                                  
  86.      45026 gtaplay                                25      ＰＩＬＯＴ                                   
  87.      46017 danzip                                 25      danibenz                                
  88.      44975 eiz                                    25      eiZ#SheesH                              
  89.      41889 eymen75                                25      [COP] Emre Bulut                        
  90.      40978 supraaaxd                              25      [LOS] Ｍ５                                
  91.      25589 jorks                                  25      Dorks ™                                 
  92.      38109 gabey1                                 25      ( F F ) Tikvosha                        
  93.      43189 kaanndarii                             25      pr3tty                                  
  94.      35819 olek250                                24      Ole                                     
  95.      47073 batuhan355131                          24      batuhan3551                             
  96.      39472 map_top                                24      ηgμ ｫ maptop                            
  97.      43471 hkuzucu06                              24      Hüseyin K.                              
  98.       8309 terga                                  24      Ronnie Pickering                        
  99.      46062 ross1e                                 24      SWIM> SHEFW                             
 100.      42605 hadiz                                  24      Lemon Lime                              

Lost_by_stealing:
 Rank    User ID Username                  Lost_by_stealing      Nickname                                
--------------------------------------------------------------------------------------------------------
   1.       1238 Rascar13                            5,616      [TC]›Ras‹ [VCU]                         
   2.      46318 nortaf007                           3,584      ηgμ ｫ nort[COP]                         
   3.      44975 eiz                                 3,032      eiZ#SheesH                              
   4.       7500 silverracer                         2,920      Silver                                  
   5.      44487 shadow3                             2,476      ReeP (G29)                              
   6.      44045 sirac.54_                           2,332      [PACT] Muffin                           
   7.      28151 amarex                              2,331      [ ﾏ ] Rex                               
   8.      39866 duno                                2,210      Duno                                    
   9.      40746 solomanlane                         1,765      ㄔ Alperen                               
  10.      20982 chinwenglon                         1,640      EPIC FAILED                             
  11.      42875 posyda                              1,450      Q S.Posyda                              
  12.       3895 Piggy501                            1,265      [TC] ›Nick‹                             
  13.      41796 countess                            1,193      [PACT] Countess                         
  14.      40659 cgtyksy55                           1,172      Redﾉ CCTV                               
  15.      45913 whatalife                           1,164      whatalife                               
  16.      41376 glenn quagmire                      1,161      Glenn Quagmire                          
  17.      46757 snst                                1,149      [ ﾏ ] SNSﾞ                              
  18.      29964 viktors3232                         1,125      • ‹Redﾉ KaS0Y                           
  19.      30421 tafu                                1,109      tafu                                    
  20.      31993 aplastador200                       1,098      [ LCS ] Aplazt                          
  21.      16346 minniyer                            1,096      [COP] Teaser                            
  22.      42581 efedits                               956      Efedits                                 
  23.      45440 buntidondo                            910      [PACT] Ahmed                            
  24.      43444 slyvute                               908      [PACT] Traxyss                          
  25.      44395 006s                                  893      βч. Azi Z                               
  26.      44610 hasan0602                             880      Swim> lewis                             
  27.      28094 cem.demir.35                          853      [LOS] Yeux                              
  28.      39084 syecvs                                847      Mentalit é                              
  29.      14157 Balazs91                              826      Blaze H U N                             
  30.      21294 everydayimshufflin                    792      Yoshi                                   
  31.      40722 mes(race)                             728      Redﾉ Flyaway57                          
  32.      44849 kinghenny111                          719      demontime                               
  33.      44085 dawidos96                             613      Siwy_33                                 
  34.      46936 zungurt                               600      Zungurt                                 
  35.      35257 inacio_block                          524      V M . Thunder                           
  36.       1283 THE WIZARD DK                         469      [TAXI] Wiz                              
  37.      16276 x-power756                            408      May T                                   
  38.      29892 xseap-on                              378      e mirﾞ 99                               
  39.      45553 vicker                                301      ＢａｔｔＳａ ｉ                                
  40.      45504 matutkruse                            290      Matut                                   
  41.      43691 pedrosogamer_br                       286      [BUS] Simas Tur                         
  42.      40647 wolf135                               261      CERTI DRIVERS                           
  43.      28308 welshie                               218      Jimmy The Driver                        
  44.      34106 urke_radovanovic                      148      [ DS ] Urke                             
  45.      42506 itzdark_11                             78      -                                       
