April 2025

Driven_distance:
 Rank    User ID Username                  Driven_distance      Nickname                                
  15.      40663 muratcan2370                          118      Dapolyon [V900]                         
  16.      25215 m52b28                                116      Buying (TC) Cash                        
  17.      44395 006s                                  106      βч. Azi Z                               
  18.      40659 cgtyksy55                             102      Redﾉ CCTV                               
  19.      36474 akumaz                                101      ηgμ ｫ npc                               
  20.      23031 ali_dk                                 99      Meysam                                  
  21.      31122 crt7                                   99      ｢O K｣ Mimsip                            
  22.      35236 ludo99                                 98      [CSR] ludo                              
  23.      40908 aow                                    97      dﾞchase ﾏ` aow                          
  24.      30933 kentwolf                               97      [6S] February                           
  25.      43444 slyvute                                96      [PACT] Traxyss                          
  26.      26468 shadowfast                             95      [6S] Hakou                              
  27.      40877 sametttpe                              95      dﾞ [COP] ﾏ`samet                        
  28.      41871 emrecansmsk                            92      ( F F ) Emre.C                          
  29.      46169 grassic                                90      ηgμ ｫ grassic                           
  30.      45902 dravens                                90      °S4CE | Ere Not                         
  31.      41476 p1nhe1r0                               86      P1NHE1RØ                                
  32.      45351 mrconfidence                           85      WhiteLine License                       
  33.      28892 ibtasim6781                            85      ghutra                                  
  34.      46318 nortaf007                              85      ηgμ ｫ nort[COP]                         
  35.      41376 glenn quagmire                         83      Glenn Quagmire                          
  36.      44045 sirac.54_                              80      [PACT] Muffin                           
  37.      30277 robb5                                  78      R obert                                 
  38.      43637 cihanarisoylu                          78      ＧＴＣ ゑ Kasper                            
  39.      36473 jamarsk                                78      [MED] Mario                             
  40.      45835 raklomore                              76      rak                                     
  41.      46415 aleksis1                               75      [P R ] MarizzP                          
  42.      29964 viktors3232                            74      • ‹Redﾉ KaS0Y                           
  43.      29189 cetink.                                72      [ RDSR ] Fearr                          
  44.      42004 tdiahmet_                              72      tdiªhmet                                
  45.      43214 raion4545                              70      ηgμ ｫ meow                              
  46.        132 CRC Titan2000                          69      [ DS ] Titan                            
  47.      47120 kyrteam                                68      KYR teaM                                
  48.      46575 claudio_cc                             67      Caudo                                   
  49.      29421 patryk1967                             62      [TC] ›Wilczek‹                          
  50.      45504 matutkruse                             62      Matut                                   
  51.       3895 Piggy501                               62      [TC] ›Nick‹                             
  52.      43573 wampy                                  60      Wa m py ™                               
  53.      46227 dragonhi                               60      dragonhi                                
  54.      42332 ozanerkaya                             59      [LOS] Boom                              
  55.      39239 jordanvalov                            59      [CSR] Yordan                            
  56.      30093 thatyorkshireman                       58      [TC] ›Yung‹                             
  57.      42795 acidboy                                58      ηgμ ｫ adac[MED]                         
  58.      24634 bkrisztian91                           58      [CSR] Botos                             
  59.      42454 jambrudas                              58      Redﾉ Pίcκ'Ζ.btc                         
  60.      45581 kcns                                   57      Kcns                                    
  61.      45712 muhammettskn34                         57      #52 M. Taşkın                           
  62.      42783 e n s                                  56      E N S                                   
  63.      16012 tnt25                                  56      [6S] Adamo                              
  64.      40722 mes(race)                              56      Redﾉ Flyaway57                          
  65.      30172 robo1990                               55      dﾞ [COP]ﾏ` ROBO                         
  66.      40193 benray12345                            55      SO • Benray                             
  67.      28654 mbt                                    55      ｢O K｣ мвт                               
  68.      39866 duno                                   54      Duno                                    
  69.      40158 renzorsa                               54      AI 3                                    
  70.      33219 ines1                                  54      °S4CE I KUTX                            
  71.      30580 dezign                                 54      [ RDSR ] Robis                          
  72.      47186 lauty_52                               53      W j / Lauta                             
  73.      39608 y a k u z                              53      V M . Yakuz                             
